country_route,flt_ym,pax_total,prev_total,flt_count,exbag_rev_total,cargow_total,cargo_rev_total,mail_rev_total,avg_loadrate,avgPaxRev
Australia,2015-01,27912.0,221443796400.0,114,525922026.6,593717.0,16757430372.0,41146240.0,0.8744645236441009,7933641.315563198
Australia,2015-02,25006.0,186159827920.0,109,387600717.66,482596.0,13308041461.0,31746040.0,0.8239010306299472,7444606.411261297
Australia,2015-03,18907.0,139089664520.0,87,428315624.6,552864.0,14137025364.0,33913814.0,0.7850661135597615,7356516.873115777
Australia,2015-04,22643.0,183127091390.0,105,921402297.0,573530.0,16289899246.0,31593868.0,0.7725241675617616,8087580.770657598
Australia,2015-05,29154.0,238200203450.0,118,1162825648.7,628960.0,15880844104.0,45800274.0,0.8843618580349177,8170412.411675928
Australia,2015-06,22897.0,171974397560.0,100,720563802.94,543719.0,14255715073.0,46224809.0,0.8194917474914051,7510782.96545399
Australia,2015-07,26147.0,203046042200.0,112,394001104.8,668220.0,18277625579.0,43044975.0,0.8348717776584318,7765557.891918767
Australia,2015-08,26146.0,206214974000.0,118,473656747.7,638868.0,17723488272.0,39588835.0,0.7926500573467566,7887056.299242714
Australia,2015-09,25816.0,205660597870.0,115,489745823.9,728464.0,18194803878.0,46090226.0,0.8040470742072573,7966400.599240781
Australia,2015-10,29813.0,290244067000.0,113,772221216.74,856153.0,17181109736.0,39615725.0,0.9004654534784644,9735486.767517526
Australia,2015-11,31483.0,327348414700.0,119,1615470549.8,843307.0,14408009189.0,55997724.0,0.8971467202358,10397624.581520185
Australia,2015-12,30321.0,276952745040.0,122,1797198428.34,725245.0,14384098909.0,45146520.0,0.8440516600656276,9134024.110022757
Australia,2016-01,27932.0,218528857390.0,117,1332567846.64,797172.0,17134046328.0,49927100.0,0.811689018235198,7823602.226478591
Australia,2016-02,24327.0,207219407350.0,113,989024280.35,805743.0,17595936337.0,44180760.0,0.7341053036405775,8518083.090804456
Australia,2016-03,19817.0,152276883240.0,96,893133859.7,764731.0,16258969047.0,41941840.0,0.7012851074895977,7684154.172680022
Australia,2016-04,24205.0,190543359310.0,105,1045146736.0,689278.0,15630058372.0,4905960.0,0.78518426788191,7872066.073538525
Australia,2016-05,30076.0,261447964800.0,117,1394696867.94,820247.0,17166965976.0,54031632.0,0.8742049713945473,8692910.121026732
Australia,2016-06,22877.0,168647026810.0,104,819662096.0,769523.0,15454302153.0,55325322.0,0.7478258695188307,7371903.082134895
Australia,2016-07,24683.0,181564945920.0,108,890784347.9,848527.0,16760972091.0,53255418.0,0.7776069759079468,7355870.27184702
Australia,2016-08,25867.0,200083897750.0,118,1242688278.0,805580.0,17711606877.0,69817172.0,0.7427628176496862,7735102.553446476
Australia,2016-09,24619.0,178843339450.0,116,1621864365.5,850359.0,17725374203.0,82958064.0,0.7233698155667038,7264443.699987814
Australia,2016-10,29085.0,272070409550.0,115,1601052332.0,1011580.0,19812028313.0,74675328.0,0.8622873177683419,9354320.424617501
Australia,2016-11,30570.0,316796950750.0,116,2013402850.0,1035680.0,18803059109.0,76783738.0,0.9047596598583849,10363001.333006214
Australia,2016-12,27302.0,262540701900.0,122,1514836913.0,1023864.0,19278388908.0,55578588.0,0.7735659344824043,9616171.04607721
Australia,2017-01,24699.0,192502318120.0,114,1041103704.0,1202668.0,24836445269.0,58680594.0,0.7584809184225144,7793931.662010607
Australia,2017-02,26014.0,207220575970.0,108,705729732.0,1005944.0,19901908280.0,55779166.0,0.8206165479676875,7965732.911893596
Australia,2017-03,18540.0,130065705740.0,88,961455094.0,881271.0,16088371115.0,67957813.0,0.7296955045799133,7015410.234088457
Australia,2017-04,22075.0,164026230930.0,103,1131660456.0,930340.0,18974800476.0,4367095.0,0.775985918718402,7430406.837146093
Australia,2017-05,27230.0,230012429400.0,114,1281065210.0,956672.0,18067453734.0,83455638.0,0.8698385365389675,8447022.746970253
Australia,2017-06,19971.0,143440578050.0,97,1197266134.0,976969.0,18272975227.0,88302740.0,0.748013430831147,7182443.44549597
Australia,2017-07,23338.0,170843646420.0,109,1227659156.0,978290.0,19287619815.0,69787752.0,0.7797426576112854,7320406.47956123
Australia,2017-08,23700.0,184013559960.0,115,773188504.0,1058479.0,21734767839.0,235804306.0,0.7469732979169579,7764285.230379747
Australia,2017-09,24184.0,170536345670.0,116,1145386420.0,1165512.0,25009426314.0,84289073.0,0.7577529959056428,7051618.659857757
Australia,2017-10,27230.0,264150616900.0,117,1467151421.0,1054310.0,19809820924.0,1290211.0,0.8475052953659755,9700720.414983474
Australia,2017-11,25116.0,273300131100.0,112,1488484852.0,1063149.0,19284243808.0,163179456.0,0.8149066509862565,10881515.014333492
Australia,2017-12,28125.0,255652296400.0,115,1586220447.0,1041730.0,20411519629.0,393753251.0,0.8925737860996509,9089859.427555555
Australia,2018-01,28921.0,231186836800.0,120,982981333.0,1069384.0,23569224915.0,502940857.0,0.8795924574209246,7993735.928909789
Australia,2018-02,25589.0,201935947460.0,108,798615168.0,908063.0,20782121583.0,0.0,0.8647269532306028,7891513.832506155
Australia,2018-03,22630.0,153907874450.0,114,937719512.0,1086747.0,23542774802.0,0.0,0.7227058686921967,6801054.991162174
Australia,2018-04,25735.0,194223948360.0,116,1005035253.0,1095478.0,22276082455.0,342858.0,0.8066110231198856,7547073.959976685
Australia,2018-05,28049.0,239416111860.0,115,1131989194.0,1101934.0,21689423689.0,0.0,0.8876716733173439,8535638.056971729
Australia,2018-06,23155.0,168733082680.0,111,917812670.0,1090958.0,21729870918.0,0.0,0.7177308166368304,7287112.186568775
Australia,2018-07,24864.0,182002619640.0,115,1064319156.0,1216381.0,24465663189.0,0.0,0.7464401100873519,7319925.178571428
Australia,2018-08,25870.0,194162774070.0,119,1126967516.0,1300218.0,26089622066.0,0.0,0.7494275596924826,7505325.63084654
Australia,2018-09,24184.0,168594899350.0,114,1357338610.0,1265480.0,24841738919.0,4323501.0,0.7284101802092077,6971340.528862057
Australia,2018-10,29053.0,288730871340.0,118,1209972383.0,1350991.0,22474175886.0,696025.0,0.8486376994420591,9938074.255326472
Australia,2018-11,28456.0,314939409300.0,114,1500350108.0,1280044.0,22005700610.0,183656689.0,0.8644723721473122,11067592.398791116
Australia,2018-12,28391.0,266868794080.0,116,1376999609.0,1024336.0,19368482313.0,374767349.0,0.8447341274917166,9399767.323447572
Australia,2019-01,25613.0,189582031400.0,115,969290381.0,1190718.0,23237094971.0,1521336596.0,0.7690075093486909,7401789.380392769
Australia,2019-02,26538.0,225680427000.0,107,651933720.0,1032966.0,23027135818.0,1579693615.0,0.8558071525465808,8504048.044313814
Australia,2019-03,25012.0,180760306960.0,113,715384887.0,1201153.0,23964577742.0,1447504138.0,0.760739043216687,7226943.345594115
Australia,2019-04,26215.0,201003941300.0,108,833950925.0,1080763.0,21409848164.0,1205382910.0,0.8382112578056099,7667516.357047492
Australia,2019-05,31612.0,281963755700.0,120,992148464.0,1197259.0,23184064840.0,1502214042.0,0.9107704120298352,8919516.503226623
Australia,2019-06,24567.0,181910302200.0,100,773870573.0,1095919.0,19995291608.0,1048462445.0,0.84867584061266,7404660.813286115
Australia,2019-07,27248.0,210750680400.0,114,658079424.0,1134617.0,21299316006.0,727947467.0,0.8681682967740039,7734537.595419847
Australia,2019-08,25747.0,208733139640.0,109,389541547.0,1070102.0,20978587765.0,648098037.0,0.854069488524151,8107085.860100206
Australia,2019-09,23713.0,175337434000.0,104,415762166.0,1296805.0,23990389564.0,756313696.0,0.7887935684126288,7394148.104415299
Australia,2019-10,28194.0,281070417040.0,116,549494401.0,1345798.0,22536967358.0,536183319.0,0.8391981618638371,9969157.162516847
Australia,2019-11,29562.0,340171965600.0,115,1724112436.0,1137912.0,20597914997.0,303895228.0,0.8881618637851112,11507068.723361071
Australia,2019-12,24167.0,227187763980.0,117,1867513436.0,1201143.0,22348872710.0,281565020.0,0.7134540980538348,9400743.326850664
Cambodia,2015-01,24964.0,44861640736.0,238,3404300.2,98856.0,548489957.3,1586027.311,0.709053983206924,1797053.3863162955
Cambodia,2015-02,19021.0,31343136261.0,197,10203452.795,85492.0,414201648.2,557126.1614,0.72062989852334,1647817.4786288838
Cambodia,2015-03,17974.0,31536867906.0,206,14492274.43,87315.0,432176649.61,865351.6172099999,0.6205760239143624,1754582.6141092689
Cambodia,2015-04,14473.0,25307919556.0,175,17462917.97,87663.0,425582676.06,627973.01958,0.6238156329526403,1748629.8318247772
Cambodia,2015-05,18694.0,33315369364.0,208,33493520.615,85916.0,515858772.8,930801.0010200001,0.6674764484058185,1782142.3646089653
Cambodia,2015-06,24378.0,45387308284.0,226,21256093.466,74523.0,436881033.2,954915.4707,0.7527764398460255,1861814.2704077447
Cambodia,2015-07,20512.0,34529550110.0,233,6121917.6899999995,88763.0,510507223.0,668293.38334,0.6570116645103671,1683382.9031786271
Cambodia,2015-08,21918.0,40926025634.0,229,2486272.26,53911.0,384779495.39,1310493.43165,0.6514223193218512,1867233.581257414
Cambodia,2015-09,28111.0,53819846602.0,226,1360278.433,61524.0,381267410.4,996973.95187,0.788026544746499,1914547.5650812848
Cambodia,2015-10,27152.0,54196934813.0,229,6195308.495,72574.0,414465184.0,2000007.8362,0.7517489392677448,1996056.8213391278
Cambodia,2015-11,28475.0,56177687914.0,223,72119787.769,71402.0,322951519.7,140402.8057,0.8198103549173084,1972877.5386830552
Cambodia,2015-12,28047.0,56580014602.0,233,81743202.387,76770.0,318087837.6,0.0,0.7802930819006408,2017328.5771027205
Cambodia,2016-01,28663.0,60279967810.0,228,57090101.33,82551.0,429138222.3,0.0,0.79744190519659,2103058.5706311273
Cambodia,2016-02,22848.0,41627340176.0,196,55488237.53,74115.0,346366798.8,0.0,0.6247420945692188,1821924.9026610644
Cambodia,2016-03,20761.0,37304176076.0,204,36769820.6,86331.0,463306724.56,0.0,0.5373571579213698,1796839.076923077
Cambodia,2016-04,18109.0,30430785404.0,196,43334020.68,76798.0,351642389.6,4829.3887,0.5015240459339236,1680423.2925064885
Cambodia,2016-05,21260.0,37210424574.0,202,56788420.884,102520.0,415789902.2,0.0,0.5611667044042622,1750255.1539981186
Cambodia,2016-06,23776.0,44686319384.0,200,44435350.3,81993.0,297974764.1,0.0,0.6330721577413541,1879471.710296097
Cambodia,2016-07,19599.0,32740886930.0,204,31059561.12,79670.0,388681953.4,0.0,0.5143879631683544,1670538.6463595082
Cambodia,2016-08,21801.0,37261868830.0,209,40102717.718,84575.0,454514572.0,0.0,0.5525532208436321,1709181.6352460897
Cambodia,2016-09,26340.0,46024292302.0,198,91042936.69,76987.0,610575990.0,0.0,0.7115253325961174,1747315.5771450265
Cambodia,2016-10,26853.0,48530659772.0,206,140955917.0,72922.0,406191814.0,0.0,0.6960053017095061,1807271.4323166872
Cambodia,2016-11,24273.0,47623154534.0,203,93787294.0,76221.0,687060874.0,0.0,0.6442364860394526,1961980.5765253573
Cambodia,2016-12,27830.0,54359665348.0,215,88300064.0,56961.0,254717310.0,0.0,0.6940816169428444,1953275.7940352138
Cambodia,2017-01,27685.0,51514873576.0,197,60180176.0,89792.0,579531988.0,0.0,0.7459774382308809,1860750.3549214376
Cambodia,2017-02,21571.0,38734387620.0,158,60734977.0,67498.0,565620395.0,0.0,0.7277083170847949,1795669.5387325576
Cambodia,2017-03,18134.0,31919221842.0,170,40085499.0,84796.0,484161296.0,0.0,0.574443268325866,1760186.4917833903
Cambodia,2017-04,14518.0,24906522823.0,157,68464438.0,81077.0,435849214.0,0.0,0.4965846155451274,1715561.5665380906
Cambodia,2017-05,18585.0,33474271204.0,166,114653140.0,103387.0,569258442.0,0.0,0.6043729596101728,1801144.5361312886
Cambodia,2017-06,23203.0,45293320096.0,173,51970237.0,85362.0,542501023.0,0.0,0.7267551940093998,1952045.8602766884
Cambodia,2017-07,18895.0,31796768364.0,177,78256939.0,104802.0,672943269.0,0.0,0.5742318365563827,1682813.885366499
Cambodia,2017-08,22650.0,42342892120.0,176,78052074.0,72194.0,646255340.0,0.0,0.6912482672032575,1869443.3607064018
Cambodia,2017-09,26245.0,47207697332.0,181,69314793.0,82029.0,500830142.0,0.0,0.7887094880827411,1798731.085235283
Cambodia,2017-10,24229.0,43078126057.0,187,71893981.0,96589.0,737838982.0,0.0,0.7135237070467688,1777957.243674935
Cambodia,2017-11,24672.0,45615392110.0,173,95355414.0,87366.0,742970173.0,0.0,0.7690132737748812,1848872.896806096
Cambodia,2017-12,23745.0,43326559706.0,176,71277865.0,63152.0,541646885.0,0.0,0.7306591053815229,1824660.3371657191
Cambodia,2018-01,24647.0,44994459328.0,170,79735064.0,73750.0,638541194.0,81842881.0,0.7834131224209442,1825555.212723658
Cambodia,2018-02,20965.0,36674620708.0,160,78617704.0,49277.0,227379253.0,0.0,0.7053619727806643,1749326.0533269735
Cambodia,2018-03,16762.0,28694290628.0,158,69198098.0,58489.0,233520263.0,0.0,0.5701539979987995,1711865.566638826
Cambodia,2018-04,13498.0,21399401328.0,126,56276176.0,104476.0,294512584.0,632765.0,0.5812377114838846,1585375.7095866054
Cambodia,2018-05,16227.0,27926015120.0,147,108038409.0,84139.0,267133027.0,0.0,0.600953307837406,1720959.8274480803
Cambodia,2018-06,20578.0,39569618972.0,163,74456524.0,77409.0,271328942.0,0.0,0.6878562948975837,1922908.8819127223
Cambodia,2018-07,17811.0,32977342522.0,158,82371772.0,70025.0,278201751.0,0.0,0.6117112687416916,1851515.4972769637
Cambodia,2018-08,20834.0,37799375176.0,176,44141183.0,64348.0,252404185.0,0.0,0.6370327514312667,1814311.950465585
Cambodia,2018-09,23954.0,44828133490.0,172,82153018.0,44487.0,270431443.0,554724.0,0.7495980897578104,1871425.7948568088
Cambodia,2018-10,23234.0,44556623504.0,179,78112516.0,55333.0,321523411.0,649020.0,0.7051946930889945,1917733.6448308513
Cambodia,2018-11,21788.0,45065276438.0,171,116847369.0,64947.0,217799058.0,0.0,0.6896391836043905,2068353.0584725537
Cambodia,2018-12,21171.0,45175546482.0,167,79754507.0,59616.0,208659341.0,0.0,0.6833775433099283,2133840.93722545
Cambodia,2019-01,24843.0,47255720880.0,183,107273479.0,56360.0,275115939.0,0.0,0.7334534026305796,1902174.491003502
Cambodia,2019-02,18017.0,35100595276.0,152,91367254.0,41894.0,196615198.0,0.0,0.6418587614193241,1948193.110728756
Cambodia,2019-03,14593.0,27449228356.0,135,34335898.0,44030.0,246704990.0,0.0,0.5857304516102926,1880985.976564106
Cambodia,2019-04,12143.0,21658488668.0,122,116718081.0,51642.0,225185272.0,0.0,0.5400459865432561,1783619.2594910648
Cambodia,2019-05,14174.0,25314953262.0,126,128620293.0,51219.0,199523703.0,0.0,0.6111289219272247,1786013.352758572
Cambodia,2019-06,19332.0,37107095054.0,160,99845140.0,33688.0,199919911.0,0.0,0.6551276434665894,1919464.8796813574
Cambodia,2019-07,14504.0,24501623480.0,147,72697017.0,45028.0,267920132.0,0.0,0.5343609253944128,1689301.1224489796
Cambodia,2019-08,17173.0,30668410426.0,154,95922100.0,66729.0,411680760.0,0.0,0.6023761833931588,1785850.4877423863
Cambodia,2019-09,21073.0,38029218974.0,163,123510543.0,36098.0,142522795.0,0.0,0.6985886611145972,1804641.9102168651
Cambodia,2019-10,20309.0,37334020092.0,158,100581112.0,48482.0,266219911.0,0.0,0.6922302945536395,1838299.2807129845
Cambodia,2019-11,19458.0,37128757980.0,157,111121191.0,40907.0,223437849.0,0.0,0.6670880637116495,1908148.7295713846
Cambodia,2019-12,16229.0,30404415560.0,145,117320086.0,41876.0,284472687.0,0.0,0.607267074106717,1873462.0469529855
China,2015-01,25812.0,76800732248.0,183,133330592.6,243870.0,6172792727.0,0.0,0.7499938555312509,2975388.6660468
China,2015-02,28544.0,83124552440.0,190,99629329.72,251179.0,6193837780.0,0.0,0.7951572531509019,2912155.0042040357
China,2015-03,30608.0,80141044413.5,223,124233435.0,251379.0,6795612671.0,0.0,0.7274806235359528,2618303.855642316
China,2015-04,28922.0,78729366560.0,200,95080241.0,206800.0,5441498830.0,0.0,0.7703963327325102,2722127.3272941015
China,2015-05,30916.0,88690146270.0,196,186670434.91,227715.5,6150748522.0,0.0,0.8384274481449288,2868745.8361366284
China,2015-06,34883.0,100770930658.8,208,197748166.05,217443.0,5804513273.0,0.0,0.8882364707069542,2888826.3812974803
China,2015-07,28314.0,85022112418.0,197,112206019.2,207576.5,5607057911.0,0.0,0.753861736183214,3002829.427774246
China,2015-08,30728.0,89926193007.34,213,126114974.84,290917.0,7210677285.0,0.0,0.7219443016426365,2926522.8133083833
China,2015-09,30076.0,92894937890.0,198,117747978.7,415197.0,9044770547.0,0.0,0.7246262228952717,3088673.290663652
China,2015-10,31096.0,90466124080.0,208,156022517.5,422017.0,8978726606.0,0.0,0.7100546300459237,2909252.768201698
China,2015-11,39299.0,137899925640.0,249,158156706.52,572580.0,12920677798.0,601174222.0,0.7375683404100623,3508993.247665335
China,2015-12,51950.0,195473240800.0,278,156440709.95,402102.0,7701283196.0,973407197.0,0.8725500348913356,3762718.783445621
China,2016-01,43968.0,153258168030.0,234,305904879.4,582072.0,11163616004.0,1779856310.0,0.8682561205001529,3485675.219022926
China,2016-02,39425.0,137040560906.0,215,250981440.0,537177.0,11561744554.0,1438915692.0,0.8970318233791498,3475981.253164236
China,2016-03,36252.0,121068149820.0,222,127079878.8,612245.0,13283781939.0,1407947828.0,0.7840163227289983,3339626.774246938
China,2016-04,37626.0,130449575890.0,234,178921922.76,538914.0,10869479480.0,1447495000.0,0.7738598545907347,3467006.216180301
China,2016-05,45750.0,168053354200.0,267,238494274.05,574093.0,11678591620.0,1263237154.0,0.8218732268995558,3673297.3595628417
China,2016-06,39024.0,137685346240.0,237,237950763.3,545923.0,10215726095.0,1367501170.0,0.7956361823607947,3528222.2796227965
China,2016-07,29456.0,106147125370.0,213,260015876.15,680946.0,12590722884.0,86781466.0,0.6609014872849411,3603582.4745382946
China,2016-08,31287.0,119749052130.0,216,183731223.27,861167.0,16803781102.0,0.0,0.675123365648505,3827437.981589798
China,2016-09,27843.0,97137118006.0,197,764447198.2,818631.0,16957624002.0,1841965392.0,0.6684994975200975,3488744.6757174153
China,2016-10,27058.0,91058706026.0,210,196707686.0,662599.0,13329077066.0,20339782.0,0.6368640786342877,3365315.471431739
China,2016-11,31191.0,120756559418.0,207,193424786.0,730439.0,13535651230.0,1831113637.0,0.6890170653828462,3871519.329870796
China,2016-12,36932.0,135988317410.0,215,184790281.0,722274.0,13595085367.0,1203949619.0,0.7710976320650862,3682127.0824759016
China,2017-01,29673.0,103952856100.0,189,124442224.0,907649.0,17254295894.0,1275423979.0,0.7368874132812875,3503280.965861221
China,2017-02,30432.0,99644786150.0,187,155192733.0,884756.0,17487932505.0,1729914240.0,0.7586979027801855,3274342.3419426917
China,2017-03,29855.0,92914200590.0,210,154476018.0,819151.0,15019828579.0,1168093438.0,0.6865041388353955,3112182.233796684
China,2017-04,29092.0,90740051110.0,205,105319164.0,529169.0,9830368339.0,738846496.0,0.7107804729416305,3119072.291695311
China,2017-05,37002.0,120487614100.0,218,110786263.0,741719.0,11802004768.0,1993254395.0,0.7801975342401397,3256245.989405978
China,2017-06,44399.0,152605013360.0,246,163944138.0,744433.0,11064429953.0,1038570848.0,0.8337353991161254,3437127.2632266493
China,2017-07,30612.0,103864158030.0,216,234437256.0,422451.0,7672749257.0,832453097.0,0.7288845898571744,3392922.972363779
China,2017-08,34276.0,123138357340.0,236,368710942.0,545631.0,9783539456.0,503694115.0,0.7253507314865068,3592553.3125218814
China,2017-09,28246.0,96103616704.0,201,258468162.0,349329.0,7242040811.0,77453930.0,0.7460983638173008,3402379.68930114
China,2017-10,37201.0,119333590296.0,239,149072781.0,375808.0,7842515079.0,33482971.0,0.8190480594843649,3207805.9809144917
China,2017-11,35774.0,121979247664.0,233,168721078.0,755972.0,14021125504.0,2146370038.0,0.7022386625179803,3409717.8862861297
China,2017-12,50001.0,189202637470.0,245,95204732.0,586396.0,12517634626.0,635929324.0,0.9050314031525744,3783977.0698586027
China,2018-01,39925.0,144008801420.0,214,193779443.0,771817.0,16461062140.0,2206656566.0,0.8563354051615949,3606983.128866625
China,2018-02,37234.0,135315968880.0,188,215403429.0,845644.0,17958561441.0,369313031.0,0.8986101580544124,3634204.4604393835
China,2018-03,39898.0,133097287970.0,252,214550261.0,736053.0,15099748277.0,398414957.0,0.7605218374001357,3335938.843300416
China,2018-04,43069.0,137806881150.0,269,193325409.0,620699.0,12088975984.0,319240904.0,0.75503736695532,3199676.824398059
China,2018-05,44745.0,149627517150.0,256,289059699.0,659549.0,12374670514.0,267736459.0,0.8032837671366146,3344005.3000335232
China,2018-06,39612.0,132874615810.0,219,152742869.0,798361.0,13940911380.0,216105266.0,0.8307651386121231,3354403.1053721095
China,2018-07,35061.0,129577313290.0,250,256924388.0,818405.0,15213179821.0,225546096.0,0.6652662971970237,3695767.7559111263
China,2018-08,37045.0,139389579566.0,246,191937781.0,874994.0,16285028850.0,225584098.0,0.7006636306750258,3762709.6657038736
China,2018-09,33318.0,116431921770.0,201,247481384.0,819555.0,16097173183.0,144059323.0,0.7618853097982295,3494565.1530704126
China,2018-10,36310.0,126658217600.0,218,278014124.0,830521.0,15871356924.0,287139918.0,0.7590747669254372,3488246.147066924
China,2018-11,36147.0,128749167090.0,211,243527371.0,848171.0,15745803020.0,1514296575.0,0.771758034227538,3561821.6474396214
China,2018-12,43755.0,171962702730.0,223,176675314.0,605565.0,11570057337.0,536552906.0,0.8746602711460091,3930126.905039424
China,2019-01,42279.0,153884973710.0,217,273611629.0,957863.0,17305732192.0,307749287.0,0.8580817113134449,3639749.6087892335
China,2019-02,37270.0,140856657370.0,195,235669268.0,872279.0,16591424393.0,352495691.0,0.8388517459607232,3779357.5897504697
China,2019-03,40826.0,143361777090.0,237,312924099.0,953852.0,19387993355.0,355986496.0,0.7971757427630902,3511531.305785529
China,2019-04,39292.0,141691983990.0,228,138749340.0,712176.0,12898408832.0,392858928.0,0.7911360169330616,3606128.0665275375
China,2019-05,43410.0,157418578720.0,237,198406306.0,639885.0,11124498968.0,496921774.0,0.8248555521179266,3626320.6339553096
China,2019-06,42883.0,148967731920.0,226,170577617.0,512554.0,8349755818.0,389192681.0,0.8650551532679471,3473817.874682275
China,2019-07,32328.0,121850041160.0,208,141497115.0,714575.0,12322607210.0,553242126.0,0.7123827255467453,3769179.6943825786
China,2019-08,29217.0,111357621810.0,193,157591060.0,575763.0,10196180203.0,361826463.0,0.6996594718961335,3811398.2205565255
China,2019-09,27849.0,102044601420.0,172,255172094.0,780010.0,14748344988.0,235317685.0,0.6860552918102228,3664210.6151028764
China,2019-10,28922.0,101241590984.0,211,189697034.0,971200.0,18034479304.0,253838944.0,0.5967605575540298,3500504.4942950006
China,2019-11,33030.0,131184071942.0,217,221136044.0,689638.0,12391990266.0,333796088.0,0.6440818970301345,3971664.3034211323
China,2019-12,2535.0,13027583710.0,19,56391608.0,19546.0,369001954.0,7124016.0,0.5364813427174471,5139086.276134122
France,2015-01,6232.8,59889251360.0,29,1216918.88,223721.6,11321225152.0,15981348.8,0.8727893255864082,9608723.424464125
France,2015-02,4352.0,39191603280.0,20,7788000.0,108520.0,5936687254.4,6232420.0,0.8825242718446601,9005423.547794119
France,2015-03,3888.8,33631623760.0,19,15390184.24,144796.8,7162738920.0,3536036.8000000003,0.833138870071355,8648329.500102859
France,2015-04,4060.0,34013247360.0,19,51241877.120000005,141790.4,6726275680.0,10942379.200000001,0.8694616113985987,8377647.133004926
France,2015-05,6315.2,62017426560.0,26,92283520.192,165402.4,8309242832.0,9153035.2,0.9874823530938138,9820342.437294148
France,2015-06,5433.6,59472725760.0,23,31940275.52,142476.80000000002,7787419971.2,13476392.0,0.9585942931889421,10945363.250883391
France,2015-07,4391.2,38327414160.0,21,15643283.648,150244.80000000002,7511550032.0,4757760.0,0.8505674599409775,8728232.410275096
France,2015-08,4696.8,40364941440.0,24,11266688.96,165225.6,9397266992.0,11388714.4,0.7950969600739727,8594136.739908023
France,2015-09,6212.8,56965387360.0,29,8501495.2,258112.80000000002,12326992144.0,3331829.6,0.8780101752402487,9169036.080350244
France,2015-10,6628.8,57271277120.0,31,16788664.240000002,231764.0,11916320464.0,10172008.8,0.8763617133791645,8639765.435674632
France,2015-11,5492.0,50258238160.0,25,111239619.92,173482.4,7059275640.0,70351591.92,0.8996700226661747,9151172.279679533
France,2015-12,6773.6,61350535040.0,31,178112812.32,225158.4,8734778158.4,36250488.800000004,0.8955050237969328,9057301.145624187
France,2016-01,5846.4,57419913440.0,27,97485968.48,201161.6,7680066140.8,41592747.6,0.8874316939890711,9821413.76573618
France,2016-02,5070.4,51406182480.0,24,130302530.72,203567.2,7584034144.0,51291220.272,0.8658469945355192,10138486.604607133
France,2016-03,3636.8,32320767280.0,19,120754393.248,132702.4,5337961059.2,39507193.6,0.7844693701466782,8887144.544654641
France,2016-04,3811.2,33253945120.0,18,125377954.0,170959.2,6780824856.0,43516592.0,0.8677595628415301,8725321.452560874
France,2016-05,6423.2,66553656160.0,27,172073204.16,252409.6,9010561032.0,72503425.992,0.9749848208864601,10361448.524100138
France,2016-06,5611.2,62838969040.0,25,218325649.04000002,221398.4,7551802904.0,73193803.648,0.9198688524590163,11198846.777872827
France,2016-07,4616.8,41282237920.0,22,204191568.0,207742.4,7615097720.0,17499702.400000002,0.860059612518629,8941742.748223878
France,2016-08,5577.6,50512875680.0,27,174527725.12,254430.4,10370519864.0,6405273.600000001,0.8452831514768155,9056381.89902467
France,2016-09,5944.8,56262738080.0,28,187499604.8,241180.80000000002,9758079569.6,62690299.2,0.8701405152224824,9464193.59440183
France,2016-10,6393.6,57132277840.0,31,344748171.2,274156.8,11996665360.0,26984277.6,0.8452670544685352,8935854.266766766
France,2016-11,6272.8,58828386640.0,28,204970825.6,253924.8,8748209491.2,59236046.400000006,0.9181498829039814,9378329.7155975
France,2016-12,5950.4,56500511280.0,28,171945845.6,270619.2,9586789652.8,73827878.4,0.8709601873536299,9495245.912879808
France,2017-01,6004.8,61695688320.0,29,151804789.6,298540.0,10093839120.0,93170357.6,0.8486150367439231,10274395.20383693
France,2017-02,4474.4,43983369712.0,22,150926471.20000002,221632.8,7680020307.2,102883976.8,0.833532041728763,9830003.958519578
France,2017-03,3812.8,33841639008.0,21,196296426.4,221860.8,7528986012.8,64351004.800000004,0.7441061670569867,8875797.054133445
France,2017-04,4549.6,42657903520.0,22,159497525.6,216953.6,7638119072.0,13694046.4,0.8475409836065574,9376187.691225601
France,2017-05,5686.4,62782360560.0,25,336805147.2,254136.0,8823678216.0,77923240.8,0.9321967213114755,11040792.163759146
France,2017-06,5352.0,65494135920.0,24,220219252.8,209873.6,7701943792.0,9525326.4,0.9139344262295083,12237319.865470853
France,2017-07,4151.2,39646407840.0,20,275616896.0,200790.4,7460910480.0,11704071.200000001,0.850655737704918,9550589.670456735
France,2017-08,4744.8,45962757040.0,24,267363788.8,274124.8,10925796880.0,138250765.6,0.8102459016393443,9686974.591131343
France,2017-09,5092.8,50448230640.0,25,214016900.0,292628.0,11606054504.0,143821529.6,0.8348852459016394,9905794.580584355
France,2017-10,5316.8,54120058672.0,25,197114690.4,283865.6,11911011416.0,434991719.2,0.8716065573770492,10179066.105928378
France,2017-11,5063.2,52930272560.0,23,136885309.6,207187.2,8455789792.0,358268456.0,0.9022095509622238,10453917.00110602
France,2017-12,6015.2,65355325360.0,27,253777908.8,254108.0,11039444656.0,663863635.2,0.9130540376442016,10865029.485303897
France,2018-01,5769.6,70454294000.0,26,127836560.80000001,272631.2,11406713368.0,123134408.0,0.9094577553593948,12211296.103716029
France,2018-02,5001.6,57436520640.0,23,167077649.6,222616.8,9342507936.0,898502255.2,0.8912330719885959,11483629.366602687
